id,pid,ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
1637,527212060,60,RL,12328,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1149.0,GasA,Ex,Y,SBrkr,0,2541,1.0,0.0,3,1,4,1,Ex,10,Typ,1,BuiltIn,2005.0,Fin,3.0,729.0,TA,TA,Y,120,32,0,0,0,0,0,7,2007,WD ,12.763586225373727
538,531369020,20,RL,10141,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,Rec,1512.0,GasA,Ex,Y,SBrkr,0,1512,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2004.0,RFn,3.0,845.0,TA,TA,Y,210,36,0,0,0,0,0,1,2009,WD ,12.220961258023925
546,531385020,20,RL,8529,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1454.0,GasA,Ex,Y,SBrkr,0,1434,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,2001.0,RFn,2.0,527.0,TA,TA,Y,290,39,0,0,0,0,0,4,2009,WD ,12.14950229404178
533,528490070,60,FV,8127,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,812.0,GasA,Ex,Y,SBrkr,0,1653,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2003.0,RFn,2.0,628.0,TA,TA,Y,0,45,0,0,0,0,0,3,2009,WD ,12.250089530946948
718,902327070,70,RM,8400,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,TA,TA,BrkTil,Fa,Gd,Mn,Unf,Unf,917.0,GasA,Gd,Y,FuseA,0,2007,0.0,0.0,2,0,3,1,Ex,8,Typ,0,Detchd,1930.0,Unf,1.0,357.0,TA,TA,Y,0,235,0,0,0,0,0,6,2009,WD ,11.982929094215963
1830,532479050,20,RL,10751,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,Unf,1037.0,GasA,TA,Y,SBrkr,0,1037,1.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1974.0,RFn,2.0,431.0,TA,TA,Y,136,47,0,0,0,0,0,8,2007,WD ,11.76756768334381
2929,924100070,20,RL,10010,Pave,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,1389.0,GasA,Gd,Y,SBrkr,0,1389,1.0,0.0,1,0,2,1,TA,6,Typ,1,Attchd,1975.0,RFn,2.0,418.0,TA,TA,Y,240,38,0,0,0,0,0,4,2006,WD ,12.043553716032399
2207,909254140,30,RL,4280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,Unf,440.0,GasA,TA,N,SBrkr,0,694,0.0,0.0,1,0,2,1,Gd,4,Typ,1,Detchd,1990.0,Unf,1.0,352.0,Gd,TA,P,0,0,34,0,0,0,0,3,2007,WD ,11.411446296020374
1417,905480150,50,RL,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,572.0,Grav,Fa,N,FuseF,0,1096,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,0,8,128,0,0,0,0,4,2008,WD ,11.27720313144916
2787,907203040,20,RL,9800,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,894.0,GasA,TA,Y,SBrkr,0,894,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1975.0,Unf,2.0,552.0,TA,TA,Y,256,0,0,0,0,0,0,7,2006,WD ,11.917723684090689
1037,527403360,20,RL,7560,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,ALQ,864.0,GasA,TA,Y,SBrkr,0,864,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1977.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD ,11.719939634354555
2659,902305090,70,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,1095.0,GasW,Fa,N,SBrkr,0,1774,1.0,0.0,2,0,4,2,TA,8,Min2,0,2Types,1920.0,Unf,3.0,779.0,Fa,Fa,N,0,0,90,0,0,0,0,5,2006,WD ,11.37366339763672
1567,914475020,80,RL,9880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1096.0,GasA,TA,Y,SBrkr,0,1118,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1977.0,Fin,1.0,358.0,TA,TA,Y,203,0,0,0,0,576,0,7,2008,WD ,12.049418835484797
1225,534477080,50,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1032.0,GasA,TA,Y,FuseA,0,1252,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1950.0,Unf,1.0,288.0,TA,TA,Y,0,0,96,0,0,0,0,4,2008,WD ,11.686878772093667
685,535453200,20,RL,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1148.0,GasA,TA,Y,SBrkr,0,1148,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1959.0,Unf,1.0,672.0,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD ,11.794337924408413
1358,903427090,70,RM,5100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,588.0,GasA,Fa,Y,SBrkr,0,1666,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Detchd,1925.0,Unf,1.0,228.0,TA,TA,Y,192,63,0,0,0,0,0,6,2008,WD ,11.9891596439666
1461,907255030,60,RL,9720,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1357.0,GasA,Ex,Y,SBrkr,0,1947,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2001.0,Fin,3.0,725.0,TA,TA,Y,168,116,0,0,0,0,0,1,2008,WD ,12.520883385370206
221,905104210,20,RL,8521,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,912.0,GasA,TA,Y,SBrkr,0,912,0.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1974.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD ,11.736069016284437
2187,908225310,90,RL,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1195.0,GasA,TA,N,SBrkr,0,1195,0.0,0.0,2,0,4,2,TA,8,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,118,0,0,0,0,0,0,7,2007,WD ,11.49781182716018
2504,533128090,20,RL,12461,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1624.0,GasA,Ex,Y,SBrkr,0,1624,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,1994.0,RFn,3.0,757.0,TA,TA,Y,0,114,192,0,0,0,0,7,2006,WD ,12.476099782743233
855,907201280,20,RL,6950,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,914.0,GasA,TA,Y,SBrkr,0,914,1.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1979.0,Unf,2.0,444.0,TA,TA,Y,0,0,0,0,0,0,0,10,2009,WD ,11.812289042195847
2258,916326040,20,RL,16905,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,Unf,1350.0,GasA,Gd,Y,SBrkr,0,1328,0.0,1.0,1,1,2,1,TA,5,Typ,2,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0,104,0,0,0,0,0,7,2007,WD ,12.043553716032399
2205,909254100,70,RL,7155,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,686.0,GasA,TA,Y,SBrkr,0,1461,0.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,1926.0,Unf,1.0,225.0,TA,TA,N,0,0,116,0,0,0,0,7,2007,WD ,11.813030057420567
1158,533125080,60,RL,9205,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,930.0,GasA,Ex,Y,SBrkr,0,2683,1.0,0.0,2,1,4,1,Gd,9,Typ,2,Attchd,1990.0,RFn,2.0,473.0,TA,TA,Y,237,251,0,0,196,0,0,6,2008,WD ,12.577636201962656
1741,528222090,20,RL,7697,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1246.0,GasA,Ex,Y,SBrkr,0,1258,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,0,8,2007,New,12.063932878369052
2735,905426100,20,RL,7800,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,Unf,896.0,GasA,Ex,Y,SBrkr,0,2008,1.0,0.0,3,0,3,1,Ex,8,Typ,0,Attchd,1948.0,Unf,1.0,230.0,TA,TA,Y,103,0,0,0,0,0,0,8,2006,WD ,12.323855681186558
1888,534278150,20,RL,14357,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,864.0,GasA,TA,Y,SBrkr,0,1187,1.0,0.0,1,0,2,1,TA,6,Typ,1,Attchd,1961.0,RFn,2.0,440.0,TA,TA,Y,128,0,0,0,0,0,0,8,2007,CWD,11.852962767755937
2121,907125120,20,RL,8775,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,990.0,GasA,Gd,Y,SBrkr,0,990,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1996.0,Unf,1.0,299.0,TA,TA,Y,0,64,0,0,0,0,0,4,2007,WD ,11.744037185933616
1176,533236060,160,FV,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,960.0,GasA,Ex,Y,SBrkr,0,1586,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Detchd,1999.0,Unf,2.0,480.0,TA,TA,Y,169,0,0,0,0,0,0,12,2008,WD ,12.043553716032399
2773,907135230,20,RL,13568,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,990.0,GasA,Ex,Y,SBrkr,0,990,0.0,1.0,1,0,3,1,TA,5,Typ,0,Attchd,1996.0,Unf,2.0,576.0,TA,TA,Y,224,0,0,0,0,0,0,7,2006,WD ,11.957611286231675
2619,535426195,20,RL,16321,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,Unf,1484.0,GasA,TA,Y,SBrkr,0,1600,1.0,0.0,1,0,2,1,TA,6,Typ,2,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,288,258,0,0,0,0,0,12,2006,WD ,12.24288661865289
1796,528458080,60,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,896.0,GasA,Ex,Y,SBrkr,0,1792,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,2007.0,Fin,2.0,590.0,TA,TA,Y,184,96,0,0,0,0,0,11,2007,New,12.449018824140563
1598,923225370,180,RM,1596,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,462.0,GasA,TA,Y,SBrkr,0,988,1.0,0.0,1,0,1,1,TA,4,Typ,1,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,0,101,0,120,0,0,0,7,2008,WD ,11.460578984598019
1965,535453150,20,RL,7315,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1170.0,GasA,TA,Y,SBrkr,0,1170,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1958.0,RFn,1.0,338.0,TA,TA,Y,0,0,0,0,225,0,0,3,2007,WD ,11.84939770159144
2651,902134060,70,RM,7614,Pave,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,Unf,738.0,GasA,Gd,Y,FuseA,0,1376,0.0,0.0,1,0,2,1,TA,7,Typ,0,Detchd,1930.0,Unf,1.0,216.0,TA,TA,N,0,0,104,0,225,0,0,3,2006,WD ,11.481434797878858
609,534402140,20,RL,11000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,1154.0,GasA,Ex,Y,SBrkr,0,1154,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1966.0,RFn,2.0,480.0,TA,TA,Y,0,58,0,0,0,0,0,11,2009,WD ,11.944707881395766
1990,902300020,70,RM,10337,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,725.0,GasA,Ex,N,SBrkr,0,1772,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Detchd,1992.0,Unf,2.0,816.0,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD ,12.127570417375216
1053,528104050,20,RL,14803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,2078.0,GasA,Ex,Y,SBrkr,0,2084,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,2007.0,Fin,3.0,1220.0,TA,TA,Y,188,45,0,0,0,0,0,6,2008,New,12.86099861326992
2877,910207110,30,RM,8765,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,951.0,GasA,Ex,N,SBrkr,0,951,0.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,1936.0,Unf,1.0,327.0,TA,TA,Y,0,28,0,0,0,0,0,4,2006,WD ,11.575900264131617
497,528327070,60,RL,12720,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1455.0,GasA,Ex,Y,SBrkr,0,2687,1.0,0.0,2,1,4,1,Gd,10,Typ,2,BuiltIn,2000.0,RFn,3.0,810.0,TA,TA,Y,252,30,0,0,0,0,0,9,2009,WD ,12.697715449879391
514,528441090,20,RL,11128,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2458.0,GasA,Ex,Y,SBrkr,0,2490,1.0,0.0,2,0,2,1,Ex,9,Typ,2,Attchd,2005.0,Fin,3.0,795.0,TA,TA,Y,70,226,0,0,0,0,0,10,2009,WD ,13.056223574899784
759,903481120,50,RM,5160,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,1204.0,GasA,TA,Y,FuseA,0,1666,0.0,0.0,1,0,3,1,TA,4,Typ,0,Detchd,1927.0,Unf,1.0,384.0,Fa,TA,Y,0,0,148,0,0,0,0,8,2009,WD ,11.813030057420567
2474,531375070,20,RL,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1141.0,GasA,Ex,Y,SBrkr,0,1141,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD ,11.867097278690842
1193,534201240,60,RL,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,732.0,GasA,Ex,Y,SBrkr,0,1464,0.0,0.0,1,1,4,1,TA,7,Typ,0,Attchd,1968.0,Unf,2.0,470.0,TA,TA,Y,0,40,0,0,0,0,0,6,2008,WD ,11.856515169360305
1415,905477050,190,RL,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1117.0,GasA,TA,Y,SBrkr,0,1347,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,85,0,148,0,0,0,0,1,2008,WD ,11.585246126549855
2048,904302010,190,RL,4484,Pave,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,672.0,GasA,TA,N,SBrkr,0,1282,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1942.0,Unf,1.0,240.0,TA,TA,Y,0,88,0,0,0,0,0,7,2007,WD ,11.594505451962652
2483,531452210,60,RL,9019,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,636.0,GasA,Ex,Y,SBrkr,0,1320,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1994.0,Fin,2.0,472.0,TA,TA,Y,0,40,0,0,0,0,0,7,2006,WD ,11.918390573078392
2883,911225110,50,C (all),8520,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Fa,Fa,No,Unf,Unf,216.0,GasA,Fa,N,SBrkr,0,936,0.0,0.0,1,0,2,1,TA,6,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,0,0,0,0,0,0,0,4,2006,WD ,11.26446410567173
1111,528427010,20,RL,11932,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1580.0,GasA,Ex,Y,SBrkr,0,1580,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2008.0,RFn,3.0,830.0,TA,TA,Y,0,24,0,0,0,0,0,6,2008,ConLD,12.367885325692589
1450,907202240,20,RL,14330,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,864.0,GasA,TA,Y,SBrkr,0,1558,1.0,0.0,2,0,2,1,TA,5,Min2,0,Attchd,1975.0,Fin,2.0,440.0,TA,TA,Y,140,0,239,0,227,0,0,8,2008,WD ,12.0015054797889
274,908102060,30,RL,8777,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,NA,NA,NA,NA,NA,0.0,GasA,TA,N,SBrkr,0,640,0.0,0.0,1,0,2,1,TA,5,Min1,0,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,0,0,0,0,0,0,0,4,2010,ConLD,11.349229372299439
413,527454050,160,RL,2308,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,855.0,GasA,TA,Y,SBrkr,0,1322,0.0,1.0,2,1,3,1,TA,6,Typ,1,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,260,0,0,0,0,0,0,6,2009,WD ,11.898187865760873
751,903429080,70,RM,2500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,Unf,910.0,GasA,Ex,Y,SBrkr,0,1826,1.0,0.0,1,1,4,1,Ex,7,Min2,1,Attchd,1915.0,Unf,1.0,164.0,Fa,Fa,Y,0,0,0,0,0,0,0,6,2009,WD ,11.951180395901384
2897,916403020,20,RL,8049,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1309.0,GasA,TA,Y,SBrkr,0,1339,1.0,0.0,2,0,2,1,TA,6,Typ,1,Attchd,1990.0,Fin,2.0,484.0,Gd,Gd,Y,0,58,0,0,90,0,0,7,2006,WD ,12.100712129872347
